epoch,step,val_acc1,val_diagnosis_acc,val_diagnosis_auroc,val_diagnosis_f1,val_loss,val_loss_diagnosis,val_loss_ita,val_loss_local,val_loss_mgca,val_loss_proto
0,9,3.125,0.5,0.5520833134651184,0.3333333432674408,80.85145568847656,0.6925333142280579,3.515673875808716,3.537684679031372,80.15892028808594,148.333740234375
1,19,3.125,0.75,0.65625,0.20000000298023224,80.8493881225586,0.6765105724334717,3.52962589263916,3.5215978622436523,80.1728744506836,148.35626220703125
